,ID,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,GK,Height,Weight,DOB,Preferred foot,Weak foot,Skill move,International reputation,Work rate,Body type,Real face,Release clause,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive Awareness,Standing Tackle,Sliding Tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Traits
14105,248196,54,54,54,53,53,53,53,53,56,56,56,56,56,56,56,56,55,57,57,57,55,55,56,56,56,55,18,183,71,25-Jun-02,Right,2,2,1,Medium/Medium,Lean (170-185),No,€772K,40,44,47,57,35,53,39,33,54,56,65,67,57,54,59,49,62,62,66,46,59,51,52,53,44,54,49,53,49,13,6,14,11,14,None
14106,248197,51,51,51,52,50,50,50,52,53,53,53,54,51,51,51,54,54,52,52,52,54,55,52,52,52,55,17,181,73,5-Mar-98,Left,3,2,1,High/Medium,Lean (170-185),No,€372K,44,39,46,53,37,49,42,31,38,50,74,73,67,54,66,34,58,60,61,39,39,50,52,49,38,42,48,51,44,12,13,7,9,7,None
14107,248199,51,51,51,47,48,48,48,47,51,51,51,51,55,55,55,51,59,63,63,63,59,62,68,68,68,62,18,185,75,9-Nov-00,Right,3,2,1,Medium/High,Lean (185+),No,€4.2M,28,32,64,57,41,37,32,42,50,53,58,66,58,66,63,43,85,71,80,34,70,62,40,52,46,57,60,67,64,7,12,12,8,14,None
14108,248203,56,56,56,56,55,55,55,56,57,57,57,58,55,55,55,58,58,55,55,55,58,57,55,55,55,57,17,168,63,3-Dec-99,Right,3,2,1,Medium/Medium,Lean (170-),No,€694K,55,49,45,56,36,54,43,42,49,57,74,77,58,53,77,52,59,53,56,51,50,52,51,51,45,43,52,52,50,10,11,8,8,13,None
14109,248205,67,67,67,67,67,67,67,67,69,69,69,69,70,70,70,69,71,71,71,71,71,70,70,70,70,70,19,181,75,2-Feb-00,Right,3,2,1,Medium/High,Lean (170-185),No,€5.4M,61,56,60,72,43,70,50,57,69,71,70,71,66,67,70,70,56,69,66,65,73,71,64,63,48,65,67,70,68,10,15,8,7,12,Dives Into Tackles (AI)
14110,248206,51,51,51,51,50,50,50,51,51,51,51,51,44,44,44,51,39,34,34,34,39,37,29,29,29,37,16,161,56,2-Mar-99,Right,3,2,1,High/Medium,Normal (170-),No,€171K,42,43,41,43,39,45,36,46,34,49,73,68,87,50,94,62,34,50,31,58,35,19,47,46,40,43,10,13,19,8,11,7,13,6,Long Shot Taker (AI)
14111,248213,47,47,47,44,44,44,44,44,47,47,47,48,50,50,50,48,60,61,61,61,60,63,66,66,66,63,18,185,75,25-Oct-97,Right,3,2,1,Medium/Medium,Normal (185+),No,€1.3M,35,24,62,59,34,31,28,33,35,55,65,63,45,63,58,42,70,60,69,24,58,66,31,39,42,59,63,64,69,12,6,10,10,15,None
14112,248214,22,22,22,16,18,18,18,16,20,20,20,19,22,22,22,19,19,22,22,22,19,19,21,21,21,19,53,197,84,9-Jun-00,Right,2,1,1,Medium/Medium,Lean (185+),No,€288K,12,9,14,15,9,7,10,13,22,19,15,17,32,46,23,44,36,28,56,7,19,9,5,32,11,36,6,13,13,50,52,59,45,56,None
14113,248216,24,24,24,18,20,20,20,18,21,21,21,21,22,22,22,21,21,23,23,23,21,21,24,24,24,21,65,191,77,9-Jul-99,Right,1,1,1,Medium/Medium,Normal (185+),No,€1.8M,14,7,14,21,6,8,11,11,17,12,27,26,23,63,35,44,53,23,63,7,18,13,6,30,13,23,8,11,13,64,61,58,62,68,None
14114,248222,53,53,53,51,53,53,53,51,53,53,53,53,52,52,52,53,46,47,47,47,46,45,47,47,47,45,15,183,68,17-Nov-91,Right,3,2,1,High/Medium,Lean (170-185),No,€140K,21,52,55,55,37,49,36,33,40,51,62,66,61,55,68,54,75,65,70,49,55,34,54,55,58,43,23,37,32,6,8,7,9,9,None
14115,248227,54,54,54,57,55,55,55,57,56,56,56,58,51,51,51,58,50,44,44,44,50,48,39,39,39,48,16,175,65,4-Jun-99,Left,3,2,1,Medium/Low,Normal (170-185),No,€544K,53,50,32,48,36,59,48,64,38,61,73,77,77,47,58,60,36,61,42,50,44,35,50,50,40,43,28,32,30,6,12,13,7,12,None
14116,248228,62,62,62,61,60,60,60,61,61,61,61,62,55,55,55,62,49,45,45,45,49,46,41,41,41,46,17,191,77,5-Aug-00,Right,3,2,1,High/Medium,Lean (185+),No,€1.4M,53,61,56,61,55,65,45,48,45,63,76,72,66,52,62,58,63,65,65,56,35,27,56,45,58,58,22,22,22,9,11,13,8,12,None
14117,248231,61,61,61,64,63,63,63,64,65,65,65,65,59,59,59,65,53,49,49,49,53,51,43,43,43,51,17,168,67,7-Sep-00,Left,2,3,1,Medium/Low,Stocky (170-),No,</label>,54,59,38,62,57,70,54,44,53,66,78,76,77,49,83,61,51,55,44,57,49,28,59,61,48,65,33,38,39,12,15,8,8,9,"Injury Prone, Flair, Technical Dribbler (AI)"
14118,248237,49,49,49,48,48,48,48,48,50,50,50,51,49,49,49,51,51,50,50,50,51,51,50,50,50,51,17,182,69,5-Dec-99,Right,3,2,1,Medium/Medium,Lean (170-185),No,€228K,36,38,46,55,28,47,37,33,46,47,71,65,73,50,50,50,61,56,56,30,49,43,42,43,40,45,45,46,46,10,10,5,15,10,None
14119,248238,57,57,57,56,55,55,55,56,56,56,56,58,54,54,54,58,56,53,53,53,56,56,53,53,53,56,17,183,74,16-Sep-98,Right,3,2,1,Medium/Low,Normal (170-185),No,€399K,50,53,47,55,42,58,45,37,50,55,75,77,59,53,61,52,57,51,66,46,39,51,52,44,42,58,44,50,49,11,14,7,13,6,None
14120,248242,39,39,39,36,35,35,35,36,37,37,37,40,41,41,41,40,51,50,50,50,51,53,56,56,56,53,15,176,75,31-Aug-98,Right,3,2,1,Medium/Medium,Normal (170-185),No,</label>,36,20,54,41,26,29,20,22,38,36,57,59,50,50,63,38,66,61,65,21,47,54,24,32,36,41,53,56,54,14,6,10,6,9,None
14121,248245,60,60,60,61,61,61,61,61,63,63,63,64,65,65,65,64,66,66,66,66,66,65,65,65,65,65,19,180,72,11-Aug-96,Right,3,2,1,Medium/Medium,Normal (170-185),No,€1.3M,53,51,54,63,31,62,54,41,61,63,67,73,60,64,63,53,57,72,67,57,65,66,59,61,43,60,63,64,60,10,12,9,14,8,None
14122,248246,22,22,22,19,20,20,20,19,22,22,22,22,23,23,23,22,23,23,23,23,23,23,23,23,23,23,55,175,71,6-Mar-88,Right,2,1,1,Medium/Medium,Normal (170-185),No,€54K,10,7,9,21,9,7,13,12,22,10,37,44,23,53,41,35,48,28,41,6,30,14,8,33,14,32,11,14,14,54,51,47,50,63,"Team Player, Comes For Crosses"
14123,248247,45,45,45,45,43,43,43,45,44,44,44,47,44,44,44,47,51,48,48,48,51,52,51,51,51,52,16,176,63,10-Jul-96,Right,3,2,1,High/Medium,Normal (170-185),No,€157K,45,27,44,39,32,37,40,34,38,41,73,76,71,48,71,45,60,64,58,39,64,46,42,37,32,36,43,46,47,13,8,5,6,13,Dives Into Tackles (AI)
14124,248250,42,42,42,44,42,42,42,44,44,44,44,48,45,45,45,48,55,51,51,51,55,55,54,54,54,55,16,175,70,9-Sep-91,Left,3,2,1,Medium/High,Normal (170-185),No,€149K,44,21,41,42,25,47,35,29,35,44,69,67,64,50,65,33,75,74,64,26,53,52,35,38,28,43,55,50,52,9,5,6,13,10,Long Passer (AI)
14125,248251,53,53,53,55,54,54,54,55,57,57,57,58,57,57,57,58,58,57,57,57,58,58,55,55,55,58,16,173,65,25-Dec-97,Right,3,2,1,Medium/Medium,Lean (170-185),No,€426K,44,42,46,57,35,55,40,38,54,57,72,73,76,53,76,48,65,73,54,47,56,56,49,53,38,47,53,50,49,5,7,9,13,11,None
14126,248252,55,55,55,55,54,54,54,55,55,55,55,55,54,54,54,55,51,47,47,47,51,48,43,43,43,48,17,175,68,20-Feb-93,Right,4,3,1,Medium/Low,Normal (170-185),No,€176K,50,46,37,54,48,57,56,39,50,55,68,72,84,48,75,58,52,74,62,53,40,32,53,50,42,51,30,35,32,9,10,12,8,15,Technical Dribbler (AI)
14127,248256,21,21,21,19,20,20,20,19,23,23,23,22,22,22,22,22,20,20,20,20,20,20,20,20,20,20,53,181,74,5-Dec-01,Right,3,1,1,Medium/Medium,Lean (170-185),No,€410K,13,8,12,22,9,12,12,12,16,13,28,32,39,47,44,38,58,25,34,7,20,8,7,34,11,27,9,11,10,51,50,50,51,53,None
14128,248075,63,63,63,64,62,62,62,64,64,64,64,67,64,64,64,67,69,66,66,66,69,68,66,66,66,68,19,179,74,22-Mar-96,Left,3,3,1,High/Medium,Lean (170-185),No,€2.2M,66,46,58,64,39,65,54,49,61,62,82,79,73,64,70,63,65,82,70,54,71,63,61,56,52,59,61,63,62,11,14,6,8,13,"Injury Prone, Dives Into Tackles (AI), Early Crosser"
14129,248080,64,64,64,67,65,65,65,67,68,68,68,68,68,68,68,68,66,64,64,64,66,64,59,59,59,64,18,175,67,7-Jan-95,Left,3,3,1,Medium/Medium,Lean (170-185),No,€1.7M,66,56,48,70,53,66,61,66,70,70,78,75,79,63,76,63,56,70,60,62,48,57,58,71,58,61,52,58,52,10,11,12,14,7,"Flair, Long Passer (AI), Playmaker (AI)"
14130,248086,64,64,64,62,61,61,61,62,62,62,62,63,57,57,57,63,48,45,45,45,48,46,41,41,41,46,19,186,76,12-Jan-97,Right,3,2,1,Medium/Low,Normal (185+),No,€774K,61,60,59,60,56,60,55,41,55,62,71,81,71,56,56,63,73,56,66,59,37,19,59,55,54,44,22,25,18,9,13,14,11,15,None
14131,248091,30,30,30,28,29,29,29,28,33,33,33,31,32,32,32,31,29,31,31,31,29,29,31,31,31,29,69,185,75,8-Aug-91,Right,3,1,1,Medium/Medium,Normal (185+),No,€1.3M,12,13,12,24,17,15,14,12,23,14,51,48,65,63,62,49,67,35,61,12,34,19,18,66,16,69,27,21,15,68,67,65,69,70,"Cautious With Crosses, Saves with Feet"
14132,248092,50,50,50,46,46,46,46,46,49,49,49,50,54,54,54,50,60,64,64,64,60,63,67,67,67,63,18,186,81,20-Jul-89,Right,3,2,1,Medium/Medium,Normal (185+),No,€945K,19,33,64,59,37,38,19,18,56,57,66,68,69,64,52,32,81,73,84,28,69,59,33,31,42,71,67,69,67,6,14,13,8,12,Power Header
14133,248093,53,53,53,52,50,50,50,52,53,53,53,56,56,56,56,56,63,63,63,63,63,64,66,66,66,64,15,185,76,21-Jul-99,Left,3,2,1,Low/Medium,Stocky (185+),No,€1.2M,53,41,64,60,36,47,42,36,55,54,70,68,65,52,63,42,63,71,71,38,64,61,40,45,44,61,62,68,65,8,8,5,11,8,Dives Into Tackles (AI)
14134,248095,63,63,63,61,60,60,60,61,62,62,62,65,64,64,64,65,70,69,69,69,70,70,70,70,70,70,15,183,77,4-May-92,Left,3,2,1,Medium/High,Normal (170-185),No,€2M,67,55,64,66,37,56,57,67,62,61,74,80,72,66,71,72,67,83,80,51,70,65,45,55,53,66,68,70,63,6,5,11,6,6,"Early Crosser, Team Player"
14135,248097,57,57,57,58,56,56,56,58,59,59,59,61,60,60,60,61,66,65,65,65,66,66,66,66,66,66,20,185,78,7-Nov-93,Right,3,3,1,Medium/High,Normal (185+),No,€1.1M,64,44,55,63,34,54,54,45,57,55,73,76,72,63,66,57,62,71,76,45,84,62,48,55,47,50,61,62,62,13,12,7,15,11,Long Throw-in
14136,248099,64,64,64,65,65,65,65,65,65,65,65,65,65,65,65,65,63,62,62,62,63,60,56,56,56,60,17,175,68,5-Jul-93,Right,4,3,1,Medium/High,Normal (170-185),No,€1M,61,64,42,70,66,66,66,65,65,66,64,69,74,58,68,67,66,74,54,59,64,55,64,70,58,68,48,51,50,9,8,6,8,15,None
14137,248100,60,60,60,57,58,58,58,57,61,61,61,60,62,62,62,60,63,65,65,65,63,63,65,65,65,63,18,181,79,16-Jan-89,Right,3,2,1,Medium/Medium,Normal (170-185),No,€641K,42,56,50,64,41,57,32,37,58,60,61,62,60,60,69,54,72,71,76,56,74,65,57,56,65,50,63,64,61,6,8,10,15,11,None
14138,248104,26,26,26,22,25,25,25,22,27,27,27,24,27,27,27,24,21,24,24,24,21,21,23,23,23,21,63,189,83,11-Mar-97,Right,2,1,1,Medium/Medium,Lean (185+),No,€1M,15,15,13,21,13,12,15,14,21,12,24,17,22,65,26,49,47,18,44,15,23,12,18,52,18,22,18,13,12,60,60,65,62,61,None
14139,248105,54,54,54,49,49,49,49,49,52,52,52,52,55,55,55,52,61,63,63,63,61,63,69,69,69,63,18,186,80,4-Jun-98,Right,2,2,1,Medium/High,Normal (185+),No,€3.3M,41,43,70,53,36,42,40,46,45,49,54,54,66,65,70,47,82,70,76,47,69,68,43,51,41,50,66,66,65,7,8,15,15,7,None
14140,248109,57,57,57,59,59,59,59,59,61,61,61,61,60,60,60,61,55,53,53,53,55,53,48,48,48,53,16,172,70,29-Feb-96,Right,3,3,1,High/Medium,Normal (170-185),No,€806K,52,47,43,62,32,63,38,33,54,63,66,65,65,51,78,57,59,72,43,53,54,39,61,62,48,53,44,38,43,11,6,13,9,13,None
14141,248112,66,66,66,65,65,65,65,65,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,19,180,73,20-Feb-95,Left,3,3,1,High/Medium,Normal (170-185),No,€1.2M,55,61,58,63,54,65,50,53,60,67,75,71,78,66,73,65,80,82,65,60,73,65,62,61,56,57,58,67,61,10,7,7,14,12,Technical Dribbler (AI)
14142,248113,62,62,62,68,65,65,65,68,68,68,68,70,63,63,63,70,58,53,53,53,58,55,45,45,45,55,18,165,61,29-Aug-99,Right,3,3,1,High/Low,Lean (170-),No,€3.7M,63,54,36,66,40,71,69,62,56,73,87,89,91,58,89,68,59,70,44,52,46,34,56,64,59,61,38,34,31,11,15,12,7,10,"Finesse Shot, Flair, Speed Dribbler (AI)"
14143,248114,63,63,63,64,62,62,62,64,65,65,65,65,63,63,63,65,59,58,58,58,59,58,55,55,55,58,16,179,73,29-Dec-98,Left,2,3,1,Medium/Medium,Normal (170-185),No,€814K,61,61,52,62,47,64,68,62,57,65,70,73,69,61,70,57,73,65,66,63,58,51,57,62,62,60,32,53,44,9,9,5,9,8,Injury Prone
14144,248117,69,69,69,70,69,69,69,70,71,71,71,71,68,68,68,71,60,58,58,58,60,57,52,52,52,57,20,176,68,18-Jan-98,Right,3,3,1,Medium/Medium,Lean (170-185),No,€4.3M,69,65,55,70,59,69,75,74,68,70,75,77,83,67,81,77,76,64,59,71,50,42,66,67,65,68,38,42,35,8,14,10,15,12,"Power Free-Kick, Finesse Shot, Flair, Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot"
14145,248140,62,62,62,61,61,61,61,61,62,62,62,62,56,56,56,62,45,43,43,43,45,43,37,37,37,43,17,177,70,11-Jun-98,Right,3,3,1,Medium/Medium,Normal (170-185),No,€1.2M,51,61,52,60,55,63,56,40,50,61,67,66,64,56,67,59,57,55,56,57,40,15,64,56,55,56,21,22,19,12,9,9,11,7,None
14146,248145,63,63,63,61,62,62,62,61,62,62,62,61,54,54,54,61,45,41,41,41,45,42,38,38,38,42,18,178,71,18-Apr-01,Right,4,2,1,Medium/Medium,Lean (170-185),No,€1.7M,48,61,56,58,48,65,45,38,37,60,71,66,65,60,64,63,60,55,56,59,43,16,65,52,53,64,24,19,14,13,7,6,14,9,None
14147,248147,65,65,65,66,65,65,65,66,68,68,68,68,65,65,65,68,55,54,54,54,55,53,48,48,48,53,16,184,74,26-Sep-00,Right,3,3,1,Medium/Low,Lean (170-185),No,</label>,54,64,48,67,57,66,58,47,64,67,73,69,76,64,72,59,64,73,64,63,52,30,65,66,54,66,37,32,37,9,7,12,8,8,Long Shot Taker (AI)
14148,248150,20,20,20,17,18,18,18,17,21,21,21,21,23,23,23,21,21,23,23,23,21,20,22,22,22,20,52,182,76,4-Jul-93,Right,1,1,1,Medium/Medium,Normal (170-185),No,</label>,13,7,10,24,5,8,13,12,28,13,15,33,37,45,49,36,60,24,48,9,22,14,5,30,17,30,8,14,13,51,52,48,51,51,None
14149,248157,61,61,61,64,63,63,63,64,66,66,66,65,65,65,65,65,65,64,64,64,65,65,62,62,62,65,17,173,65,24-Jan-99,Right,3,2,1,Medium/Medium,Normal (170-185),No,€2.3M,62,52,59,65,62,66,68,60,63,65,71,73,77,64,85,63,57,49,38,64,60,64,52,67,49,63,58,65,60,8,12,7,6,8,None
14150,248164,51,51,51,54,53,53,53,54,58,58,58,57,59,59,59,57,57,58,58,58,57,57,55,55,55,57,16,175,66,24-Nov-00,Right,3,2,1,High/High,Lean (170-185),No,€683K,50,35,42,63,38,54,42,43,59,60,61,63,68,55,81,56,59,55,49,43,63,49,45,61,44,48,48,57,55,12,6,13,9,6,Dives Into Tackles (AI)
14151,248166,62,62,62,62,62,62,62,62,65,65,65,66,68,68,68,66,69,69,69,69,69,68,67,67,67,68,18,179,75,18-Aug-99,Right,3,2,1,High/High,Lean (170-185),No,€3.3M,54,49,55,70,55,63,58,50,66,67,69,67,76,64,72,64,65,85,68,49,65,66,59,61,50,66,66,66,63,8,8,13,11,13,Playmaker (AI)
14152,247976,26,26,26,22,24,24,24,22,28,28,28,26,28,28,28,26,23,27,27,27,23,23,26,26,26,23,66,184,79,18-Jun-96,Right,2,1,1,Medium/Medium,Normal (170-185),No,€1.4M,13,7,14,26,7,10,14,10,29,15,36,33,45,59,39,47,61,32,73,9,22,7,6,53,18,21,12,14,14,68,61,63,64,67,Comes For Crosses
14153,247985,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,61,60,60,60,61,60,57,57,57,60,17,178,73,21-Sep-92,Right,3,2,1,Medium/Medium,Normal (170-185),No,€641K,55,55,51,69,60,61,57,51,65,61,74,80,76,64,70,71,53,72,68,65,60,40,62,63,50,60,55,50,51,6,8,5,9,14,Long Shot Taker (AI)
14154,247999,60,60,60,60,60,60,60,60,60,60,60,60,56,56,56,60,48,45,45,45,48,45,39,39,39,45,16,182,74,20-Feb-89,Right,2,2,1,Medium/Low,Normal (170-185),No,€270K,58,64,47,59,64,57,35,43,49,56,77,69,64,48,71,66,67,70,71,40,37,35,71,60,58,60,23,12,14,6,9,14,7,14,None
14155,248000,22,22,22,20,22,22,22,20,25,25,25,24,25,25,25,24,21,22,22,22,21,20,19,19,19,20,69,182,82,1-Jul-94,Right,2,1,1,Medium/Medium,Normal (170-185),No,€1.6M,14,6,10,25,5,11,12,14,22,13,32,30,33,53,38,45,45,26,32,7,26,6,7,46,17,32,5,11,11,68,70,60,65,72,"Rushes Out Of Goal, Cautious With Crosses"
14156,248002,52,52,52,47,48,48,48,47,50,50,50,51,55,55,55,51,61,65,65,65,61,63,67,67,67,63,18,185,86,28-May-94,Right,3,2,1,Low/High,Stocky (185+),No,€1.3M,37,35,70,62,30,44,48,38,55,53,54,55,53,66,58,50,75,68,83,40,68,66,35,33,47,53,66,68,61,12,10,9,5,14,Power Header
14157,248003,48,48,48,46,46,46,46,46,50,50,50,52,55,55,55,52,65,68,68,68,65,67,73,73,73,67,17,187,82,15-Apr-93,Right,3,2,1,Medium/High,Stocky (185+),No,€3.1M,26,18,68,66,29,43,20,20,50,59,67,68,54,67,56,31,73,73,82,22,78,72,32,33,37,62,69,73,71,7,10,14,7,7,"Dives Into Tackles (AI), Team Player"
14158,248005,55,55,55,50,50,50,50,50,53,53,53,53,56,56,56,53,61,63,63,63,61,62,68,68,68,62,18,192,89,16-Nov-95,Right,2,2,1,Medium/Medium,Normal (185+),No,€1.4M,46,43,63,60,50,41,47,42,48,53,61,55,52,55,52,59,85,72,90,45,66,63,43,52,44,48,66,65,62,6,14,9,8,15,None
14159,248007,55,55,55,55,54,54,54,55,55,55,55,58,55,55,55,58,62,59,59,59,62,62,61,61,61,62,15,174,74,29-Oct-87,Right,2,2,1,Medium/High,Normal (170-185),No,€284K,60,47,56,57,37,54,38,35,40,53,67,64,65,57,67,39,35,61,63,36,62,60,60,48,33,61,62,61,60,8,10,7,9,5,Dives Into Tackles (AI)
14160,248009,65,65,65,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,63,63,63,66,17,173,67,7-Jun-90,Right,3,3,1,High/Medium,Lean (170-185),No,</label>,64,57,57,70,59,66,73,67,71,67,66,64,72,65,80,68,70,73,60,65,50,65,67,68,73,64,58,66,56,14,6,7,9,8,"Playmaker (AI), Team Player"
14161,248010,65,65,65,63,63,63,63,63,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,19,178,75,12-Mar-93,Right,2,2,1,High/High,Normal (170-185),No,€1M,57,61,56,68,62,61,60,45,66,62,68,68,71,63,73,68,70,80,71,60,69,63,62,64,56,62,61,64,61,7,11,12,13,14,None
14162,248011,64,64,64,64,64,64,64,64,66,66,66,67,65,65,65,67,59,59,59,59,59,57,52,52,52,57,19,180,76,24-Jul-97,Right,2,3,1,High/Low,Normal (170-185),No,€1.4M,60,60,49,66,58,65,59,56,63,65,69,68,76,62,66,64,57,76,64,58,54,55,63,64,55,69,34,47,34,11,8,5,12,14,None
14163,248017,63,63,63,65,63,63,63,65,65,65,65,65,63,63,63,65,63,59,59,59,63,61,54,54,54,61,17,168,69,21-Apr-90,Right,3,3,1,Medium/Medium,Lean (170-),No,€810K,60,58,35,64,58,61,72,44,63,63,90,89,90,60,87,68,60,73,56,61,56,53,58,61,53,63,50,47,45,9,10,13,10,9,Speed Dribbler (AI)
14164,248018,29,29,29,27,28,28,28,27,31,31,31,29,30,30,30,29,27,28,28,28,27,26,26,26,26,26,69,190,85,15-Apr-99,Right,3,1,1,Medium/Medium,Normal (185+),No,€2.6M,15,15,12,29,15,19,12,14,22,14,38,45,48,60,37,53,55,33,44,19,28,19,15,52,19,48,18,15,11,69,69,71,63,71,"Rushes Out Of Goal, Cautious With Crosses, Saves with Feet"
14165,248019,25,25,25,21,23,23,23,21,26,26,26,23,27,27,27,23,23,27,27,27,23,24,28,28,28,24,63,192,82,9-Feb-01,Right,2,1,1,Medium/Medium,Normal (185+),No,€1.2M,12,10,21,25,15,12,13,11,21,15,27,22,38,53,26,41,45,21,52,12,26,15,10,48,14,35,17,23,20,68,57,55,60,64,Comes For Crosses
14166,248021,54,54,54,50,50,50,50,50,52,52,52,54,56,56,56,54,65,67,67,67,65,68,72,72,72,68,18,184,77,17-Jul-94,Right,3,2,1,Medium/High,Normal (170-185),No,€2.5M,31,36,70,60,33,49,30,31,58,52,72,76,70,64,68,47,87,80,76,34,73,70,35,36,34,67,68,73,71,8,14,7,8,13,"Power Header, Team Player"
14167,248023,56,56,56,55,54,54,54,55,58,58,58,57,60,60,60,57,60,62,62,62,60,60,62,62,62,60,16,184,81,25-Sep-90,Left,4,2,1,Medium/High,Normal (170-185),No,€439K,57,43,62,66,41,55,36,38,63,62,50,50,53,58,58,57,65,42,73,56,59,63,46,53,40,60,63,64,59,6,8,10,14,7,"Injury Prone, Dives Into Tackles (AI)"
14168,248024,25,25,25,21,23,23,23,21,25,25,25,24,25,25,25,24,23,23,23,23,23,23,22,22,22,23,63,185,85,11-Apr-90,Right,3,1,1,Medium/Medium,Normal (185+),No,€338K,12,8,14,23,8,6,10,12,17,13,40,41,45,62,49,50,60,32,44,9,18,8,7,41,18,28,8,13,13,61,62,66,62,62,Cautious With Crosses
14169,248025,26,26,26,23,24,24,24,23,28,28,28,26,28,28,28,26,25,27,27,27,25,25,26,26,26,25,65,198,90,26-May-92,Right,2,1,1,Medium/Medium,Lean (185+),No,€675K,12,10,17,24,8,9,12,12,23,18,33,34,48,62,24,42,67,42,68,7,23,9,10,50,13,30,11,12,18,61,66,56,61,69,None
14170,248035,64,64,64,65,63,63,63,65,65,65,65,66,64,64,64,66,64,62,62,62,64,63,59,59,59,63,17,182,77,23-Aug-95,Right,2,3,1,Medium/Medium,Normal (170-185),No,€1.2M,63,60,41,63,60,64,63,53,58,65,75,80,73,59,66,68,58,71,64,64,59,61,60,60,52,58,52,57,52,5,14,11,6,13,"Flair, Speed Dribbler (AI)"
14171,248039,49,49,49,48,49,49,49,48,52,52,52,51,52,52,52,51,52,52,52,52,52,52,51,51,51,52,18,176,71,16-Dec-00,Left,3,2,1,Medium/Medium,Normal (170-185),No,€322K,40,34,49,55,37,48,39,36,52,51,59,61,50,50,58,50,59,51,46,48,48,48,44,49,36,35,47,51,47,10,14,10,9,13,None
14172,248040,58,58,58,56,56,56,56,56,59,59,59,59,61,61,61,59,64,66,66,66,64,66,69,69,69,66,20,183,76,18-Mar-96,Right,3,2,1,Medium/High,Normal (170-185),No,</label>,42,42,64,64,38,54,47,36,59,60,73,71,66,63,65,56,71,68,76,52,72,65,46,52,44,66,65,66,66,12,13,15,13,10,Dives Into Tackles (AI)
14173,248041,64,64,64,64,63,63,63,64,65,65,65,67,65,65,65,67,67,66,66,66,67,67,66,66,66,67,15,182,70,9-May-96,Left,2,3,1,High/High,Lean (170-185),No,€2M,66,56,61,64,48,63,62,65,61,62,75,80,67,59,65,63,70,70,69,62,68,63,62,64,48,64,62,65,62,6,5,6,7,13,None
14174,248043,60,60,60,58,60,60,60,58,63,63,63,61,66,66,66,61,64,66,66,66,64,64,65,65,65,64,18,179,71,13-Nov-86,Right,2,2,1,Medium/Medium,Normal (170-185),No,€405K,52,52,42,65,44,56,48,68,63,60,53,55,70,63,70,74,58,75,66,67,69,67,58,66,71,70,64,67,62,6,6,6,15,13,"Power Free-Kick, Long Shot Taker (AI)"
14175,248050,60,60,60,64,62,62,62,64,65,65,65,66,64,64,64,66,66,63,63,63,66,66,60,60,60,66,20,168,55,12-Jan-02,Left,3,2,1,High/Medium,Lean (170-),No,€3.7M,61,55,54,64,39,65,57,41,58,65,76,76,80,61,81,55,53,73,34,49,62,57,59,63,43,62,59,63,62,12,13,6,15,11,None
14176,248052,45,45,45,49,45,45,45,49,49,49,49,54,54,54,54,54,64,61,61,61,64,64,60,60,60,64,17,173,73,12-Jul-99,Left,2,2,1,Medium/Medium,Lean (170-185),No,€3.1M,62,32,44,59,25,51,51,29,59,38,64,56,62,56,85,30,63,87,51,29,50,65,47,34,37,45,55,68,67,8,12,6,11,10,None
14177,248056,58,58,58,56,54,54,54,56,55,55,55,59,56,56,56,59,65,62,62,62,65,65,65,65,65,65,19,174,79,6-Apr-92,Left,2,2,1,Medium/High,Normal (170-185),No,€844K,64,46,57,59,50,51,38,42,51,53,80,75,65,60,59,66,67,66,70,52,65,63,41,42,37,64,62,63,62,11,15,14,6,14,"Dives Into Tackles (AI), Long Shot Taker (AI)"
14178,248057,62,62,62,63,63,63,63,63,66,66,66,66,67,67,67,66,67,67,67,67,67,66,65,65,65,66,19,177,74,23-Feb-94,Right,3,2,1,Medium/High,Normal (170-185),No,€1.3M,50,55,42,67,42,65,54,56,67,65,71,71,70,65,71,59,76,80,68,53,70,66,60,62,67,65,64,65,59,12,6,13,11,15,Long Passer (AI)
14179,248061,64,64,64,67,65,65,65,67,67,67,67,67,60,60,60,67,57,50,50,50,57,54,43,43,43,54,20,166,60,22-Apr-95,Right,3,3,1,High/Low,Normal (170-),No,€1.5M,62,62,36,66,57,63,50,40,45,63,92,91,88,62,90,67,50,74,46,55,66,31,61,62,59,62,23,33,32,15,9,12,15,9,Speed Dribbler (AI)
